21.7610,-0.0791,0.1560,0.6534
21.7944,-0.0739,0.1746,0.6056
21.8279,-0.0676,0.1952,0.5559
21.8614,-0.0613,0.2135,0.4990
21.8949,-0.0541,0.2330,0.4218
21.9284,-0.0451,0.2486,0.3820
21.9618,-0.0384,0.2608,0.3129
21.9953,-0.0295,0.2674,0.2383
22.0288,-0.0206,0.2756,0.1642
22.0623,-0.0116,0.2812,0.0968
22.0957,-0.0029,0.2882,0.0071
22.1292,0.0074,0.2879,-0.0946
22.1627,0.0174,0.2843,-0.1963
22.1962,0.0276,0.2792,-0.2886
22.2297,0.0365,0.2689,-0.3878
22.2631,0.0454,0.2614,-0.4748
22.2966,0.0543,0.2422,-0.5634
22.3301,0.0620,0.2213,-0.6630
22.3636,0.0708,0.2004,-0.7442
22.3971,0.0773,0.1764,-0.8147
22.4305,0.0836,0.1461,-0.8540
22.4640,0.0873,0.1155,-0.8927
22.4975,0.0913,0.0854,-0.9232
22.5310,0.0950,0.0566,-0.9258
22.5644,0.0963,0.0215,-0.9288
22.5979,0.0976,-0.0066,-0.8965
22.6314,0.0964,-0.0396,-0.8832
22.6649,0.0951,-0.0710,-0.8506
22.6984,0.0938,-0.0971,-0.8104
22.7318,0.0900,-0.1225,-0.7605
22.7653,0.0849,-0.1455,-0.7114
22.7988,0.0798,-0.1709,-0.6574
22.8323,0.0748,-0.1928,-0.6089
22.8658,0.0684,-0.2104,-0.5415
22.8992,0.0608,-0.2312,-0.4937
22.9327,0.0544,-0.2463,-0.4099
22.9662,0.0444,-0.2634,-0.3481
22.9997,0.0367,-0.2726,-0.2835
23.0331,0.0279,-0.2833,-0.1992
23.0666,0.0190,-0.2883,-0.0957
23.1001,0.0089,-0.2917,-0.0005
23.1336,-0.0012,-0.2941,0.1021
23.1671,-0.0114,-0.2942,0.2098
23.2005,-0.0215,-0.2852,0.3214
23.2340,-0.0317,-0.2767,0.4120
23.2675,-0.0404,-0.2594,0.5120
23.3010,-0.0492,-0.2472,0.5899
23.3344,-0.0568,-0.2252,0.6827
23.3679,-0.0658,-0.1984,0.7434
23.4014,-0.0707,-0.1700,0.8024
23.4349,-0.0773,-0.1464,0.8628
23.4684,-0.0835,-0.1137,0.8943
23.5018,-0.0874,-0.0851,0.8928
23.5353,-0.0884,-0.0569,0.9059
23.5688,-0.0910,-0.0283,0.8981
23.6023,-0.0916,0.0037,0.8841
23.6358,-0.0916,0.0326,0.8436
23.6692,-0.0898,0.0636,0.8108
23.7027,-0.0872,0.0879,0.7845
23.7362,-0.0854,0.1172,0.7474
23.7697,-0.0822,0.1446,0.6881
23.8031,-0.0757,0.1623,0.6613
23.8366,-0.0720,0.1811,0.6085
23.8701,-0.0656,0.2056,0.5475
23.9036,-0.0581,0.2219,0.4749
23.9371,-0.0503,0.2358,0.4112
23.9705,-0.0427,0.2512,0.3364
24.0040,-0.0339,0.2647,0.2688
24.0375,-0.0252,0.2750,0.1891
24.0710,-0.0161,0.2800,0.1159
24.1045,-0.0062,0.2854,0.0466
24.1379,0.0016,0.2906,-0.0556
24.1714,0.0118,0.2831,-0.1671
24.2049,0.0219,0.2769,-0.2527
24.2384,0.0308,0.2674,-0.3465
24.2718,0.0398,0.2580,-0.4586
24.3053,0.0499,0.2440,-0.5460
24.3388,0.0575,0.2285,-0.6261
24.3723,0.0652,0.2088,-0.7035
24.4058,0.0727,0.1841,-0.7698
24.4392,0.0791,0.1576,-0.8148
24.4727,0.0829,0.1251,-0.8420
24.5062,0.0867,0.0947,-0.8813
24.5397,0.0906,0.0678,-0.9011
24.5732,0.0931,0.0362,-0.9130
24.6066,0.0956,0.0019,-0.8962
24.6401,0.0956,-0.0237,-0.8768
24.6736,0.0944,-0.0534,-0.8356
24.7071,0.0918,-0.0817,-0.7935
24.7405,0.0880,-0.1056,-0.7570
24.7740,0.0843,-0.1307,-0.7101
24.8075,0.0804,-0.1564,-0.6757
24.8410,0.0754,-0.1796,-0.6318
24.8745,0.0703,-0.1995,-0.5703
24.9079,0.0627,-0.2177,-0.5151
24.9414,0.0551,-0.2321,-0.4716
24.9749,0.0487,-0.2488,-0.3989
25.0084,0.0399,-0.2611,-0.3277
25.0418,0.0310,-0.2753,-0.2494
25.0753,0.0222,-0.2856,-0.1549
25.1088,0.0122,-0.2902,-0.0598
25.1423,0.0031,-0.2941,0.0373
25.1758,-0.0070,-0.2924,0.1443
25.2092,-0.0172,-0.2877,0.2554
25.2427,-0.0271,-0.2812,0.3687
25.2762,-0.0372,-0.2706,0.4741
25.3097,-0.0464,-0.2523,0.5649
25.3432,-0.0541,-0.2324,0.6549
25.3766,-0.0625,-0.2097,0.7243
25.4101,-0.0687,-0.1840,0.7904
25.4436,-0.0751,-0.1564,0.8458
25.4771,-0.0815,-0.1261,0.8786
25.5105,-0.0851,-0.0948,0.9004
25.5440,-0.0888,-0.0657,0.9081
25.5775,-0.0904,-0.0367,0.8950
25.6110,-0.0915,-0.0103,0.8715
25.6445,-0.0915,0.0200,0.8441
25.6779,-0.0902,0.0501,0.8147
25.7114,-0.0888,0.0789,0.7768
25.7449,-0.0863,0.1071,0.7373
25.7784,-0.0825,0.1296,0.6957
25.8119,-0.0787,0.1511,0.6509
25.8453,-0.0736,0.1718,0.6104
25.8788,-0.0686,0.1911,0.5581
25.9123,-0.0621,0.2084,0.5046
25.9458,-0.0547,0.2255,0.4283
25.9792,-0.0457,0.2404,0.3750
26.0127,-0.0381,0.2557,0.3042
26.0462,-0.0293,0.2657,0.2489
26.0797,-0.0217,0.2748,0.1824
26.1132,-0.0129,0.2807,0.0936
26.1466,-0.0028,0.2831,0.0055
26.1801,0.0061,0.2846,-0.0860
26.2136,0.0162,0.2806,-0.1850
26.2471,0.0251,0.2750,-0.2865
26.2805,0.0352,0.2643,-0.3931
26.3140,0.0441,0.2568,-0.4848
26.3475,0.0530,0.2377,-0.5642
26.3810,0.0606,0.2231,-0.6565
26.4145,0.0682,0.1965,-0.7295
26.4479,0.0746,0.1699,-0.7907
26.4814,0.0810,0.1449,-0.8462
26.5149,0.0861,0.1154,-0.8800
26.5484,0.0898,0.0838,-0.9043
26.5819,0.0924,0.0529,-0.9088
26.6153,0.0937,0.0213,-0.9092
26.6488,0.0951,-0.0054,-0.8807
26.6823,0.0938,-0.0370,-0.8683
26.7158,0.0938,-0.0694,-0.8122
26.7492,0.0899,-0.0941,-0.7825
26.7827,0.0875,-0.1198,-0.7487
26.8162,0.0837,-0.1448,-0.7011
26.8497,0.0785,-0.1657,-0.6470
26.8832,0.0722,-0.1863,-0.6018
26.9166,0.0671,-0.2055,-0.5453
26.9501,0.0595,-0.2251,-0.5009
26.9836,0.0532,-0.2414,-0.4271
27.0171,0.0432,-0.2570,-0.3619
27.0506,0.0355,-0.2658,-0.3036
27.0840,0.0279,-0.2812,-0.2088
27.1175,0.0178,-0.2891,-0.1230
27.1510,0.0077,-0.2922,-0.0334
27.1845,-0.0013,-0.2921,0.0785
27.2179,-0.0115,-0.2931,0.1857
27.2514,-0.0216,-0.2868,0.2962
27.2849,-0.0318,-0.2801,0.3997
27.3184,-0.0413,-0.2626,0.5014
27.3519,-0.0495,-0.2469,0.5928
27.3853,-0.0585,-0.2267,0.6954
27.4188,-0.0668,-0.1995,0.7559
27.4523,-0.0730,-0.1772,0.8119
27.4858,-0.0782,-0.1478,0.8589
27.5193,-0.0833,-0.1156,0.9031
27.5527,-0.0883,-0.0876,0.9143
27.5862,-0.0910,-0.0563,0.9147
27.6197,-0.0921,-0.0258,0.8860
27.6532,-0.0919,0.0046,0.8783
27.6866,-0.0919,0.0346,0.8540
27.7201,-0.0920,0.0643,0.8194
27.7536,-0.0895,0.0880,0.7906
27.7871,-0.0869,0.1148,0.7364
27.8206,-0.0817,0.1403,0.6920
27.8540,-0.0779,0.1646,0.6542
27.8875,-0.0730,0.1819,0.5947
27.9210,-0.0658,0.2002,0.5418
27.9545,-0.0590,0.2185,0.4854
27.9879,-0.0519,0.2407,0.4267
28.0214,-0.0442,0.2548,0.3649
28.0549,-0.0351,0.2650,0.3052
28.0884,-0.0274,0.2747,0.2190
28.1219,-0.0176,0.2813,0.1418
28.1553,-0.0083,0.2878,0.0508
28.1888,0.0016,0.2903,-0.0320
28.2223,0.0105,0.2874,-0.1356
28.2558,0.0207,0.2852,-0.2429
28.2893,0.0309,0.2784,-0.3474
28.3227,0.0410,0.2678,-0.4252
28.3562,0.0487,0.2536,-0.5255
28.3897,0.0575,0.2359,-0.6166
28.4232,0.0651,0.2121,-0.6977
28.4566,0.0727,0.1898,-0.7680
28.4901,0.0791,0.1618,-0.8258
28.5236,0.0854,0.1366,-0.8633
28.5571,0.0892,0.1048,-0.9052
28.5906,0.0930,0.0731,-0.9245
28.6240,0.0956,0.0430,-0.9279
28.6575,0.0969,0.0129,-0.9214
28.6910,0.0969,-0.0222,-0.9013
28.7245,0.0956,-0.0493,-0.8793
28.7580,0.0944,-0.0785,-0.8508
28.7914,0.0918,-0.1060,-0.8153
28.8249,0.0881,-0.1336,-0.7758
28.8584,0.0843,-0.1576,-0.7163
28.8919,0.0779,-0.1848,-0.6654
28.9253,0.0716,-0.2055,-0.6090
28.9588,0.0652,-0.2241,-0.5401
28.9923,0.0577,-0.2429,-0.4716
29.0258,0.0500,-0.2589,-0.4059
29.0593,0.0425,-0.2745,-0.3183
29.0927,0.0324,-0.2841,-0.2182
29.1262,0.0223,-0.2938,-0.1243
29.1597,0.0121,-0.2964,-0.0298
29.1932,0.0021,-0.2973,0.0811
29.2266,-0.0080,-0.2966,0.1730
29.2601,-0.0170,-0.2910,0.2811
29.2936,-0.0271,-0.2816,0.3857
29.3271,-0.0371,-0.2702,0.4826
29.3606,-0.0459,-0.2516,0.5727
29.3940,-0.0547,-0.2309,0.6427
29.4275,-0.0623,-0.2071,0.7172
29.4610,-0.0697,-0.1870,0.7708
29.4945,-0.0749,-0.1597,0.8246
29.5280,-0.0813,-0.1298,0.8615
29.5614,-0.0850,-0.1027,0.8836
29.5949,-0.0886,-0.0709,0.8917
29.6284,-0.0914,-0.0419,0.8929
29.6619,-0.0926,-0.0121,0.8691
29.6953,-0.0925,0.0165,0.8601
29.7288,-0.0925,0.0446,0.8283
29.7623,-0.0900,0.0752,0.8089
29.7958,-0.0887,0.1013,0.7586
29.8293,-0.0837,0.1274,0.7200
29.8627,-0.0799,0.1504,0.6829
29.8962,-0.0760,0.1726,0.6288
29.9297,-0.0697,0.1919,0.5754
29.9632,-0.0633,0.2110,0.5160
29.9967,-0.0558,0.2263,0.4520
30.0301,-0.0486,0.2453,0.3833
30.0636,-0.0397,0.2556,0.3104
30.0971,-0.0308,0.2709,0.2468
30.1306,-0.0229,0.2765,0.1726
30.1640,-0.0140,0.2846,0.0886
30.1975,-0.0039,0.2870,0.0007
30.2310,0.0050,0.2848,-0.0889
30.2645,0.0151,0.2809,-0.1921
30.2980,0.0252,0.2761,-0.2929
30.3314,0.0341,0.2667,-0.4057
30.3649,0.0442,0.2553,-0.4881
30.3984,0.0518,0.2404,-0.5857
30.4319,0.0606,0.2226,-0.6510
30.4653,0.0670,0.1990,-0.7304
30.4988,0.0734,0.1717,-0.7859
30.5323,0.0797,0.1454,-0.8441
30.5658,0.0848,0.1152,-0.8802
30.5993,0.0887,0.0825,-0.9125
30.6327,0.0925,0.0519,-0.9209
30.6662,0.0937,0.0209,-0.9163
30.6997,0.0950,-0.0053,-0.8979
30.7332,0.0938,-0.0369,-0.8673
30.7667,0.0925,-0.0646,-0.8298
30.8001,0.0900,-0.0956,-0.7840
30.8336,0.0862,-0.1220,-0.7539
30.8671,0.0823,-0.1480,-0.7019
30.9006,0.0773,-0.1674,-0.6455
30.9340,0.0710,-0.1915,-0.6107
30.9675,0.0659,-0.2086,-0.5570
31.0010,0.0596,-0.2258,-0.5052
31.0345,0.0520,-0.2425,-0.4192
31.0680,0.0431,-0.2569,-0.3490
31.1014,0.0343,-0.2701,-0.2673
31.1349,0.0255,-0.2796,-0.1959
31.1684,0.0166,-0.2906,-0.1078
31.2019,0.0066,-0.2910,-0.0159
31.2354,-0.0023,-0.2928,0.0997
31.2688,-0.0139,-0.2951,0.1973
31.3023,-0.0228,-0.2845,0.3091
31.3358,-0.0326,-0.2738,0.4195
31.3693,-0.0427,-0.2560,0.5216
31.4027,-0.0506,-0.2426,0.6175
31.4362,-0.0596,-0.2227,0.7038
31.4697,-0.0666,-0.1996,0.7735
31.5032,-0.0736,-0.1707,0.8190
31.5367,-0.0780,-0.1410,0.8807
31.5701,-0.0842,-0.1100,0.9091
31.6036,-0.0881,-0.0818,0.8945
31.6371,-0.0895,-0.0497,0.9087
31.6706,-0.0920,-0.0184,0.8898
31.7041,-0.0918,0.0113,0.8820
31.7375,-0.0931,0.0405,0.8311
31.7710,-0.0905,0.0681,0.7817
31.8045,-0.0880,0.0928,0.7298
31.8380,-0.0841,0.1191,0.6852
31.8714,-0.0804,0.1444,0.6458
31.9049,-0.0765,0.1605,0.5955
31.9384,-0.0703,0.1776,0.5369
31.9719,-0.0646,0.2015,0.4879
32.0054,-0.0575,0.2132,0.4389
32.0388,-0.0504,0.2293,0.3895
32.0723,-0.0436,0.2375,0.3346
32.1058,-0.0348,0.2513,0.2789
32.1393,-0.0273,0.2626,0.2029
32.1727,-0.0174,0.2714,0.1435
32.2062,-0.0098,0.2771,0.0675
32.2397,-0.0006,0.2762,-0.0293
32.2732,0.0094,0.2770,-0.1237
32.3067,0.0195,0.2753,-0.1986
32.3401,0.0271,0.2695,-0.3139
32.3736,0.0373,0.2600,-0.4144
32.4071,0.0461,0.2450,-0.5247
32.4406,0.0550,0.2279,-0.6096
32.4741,0.0626,0.2053,-0.6858
32.5075,0.0689,0.1852,-0.7455
32.5410,0.0753,0.1551,-0.8029
32.5745,0.0802,0.1290,-0.8610
32.6080,0.0854,0.1008,-0.8925
32.6414,0.0892,0.0690,-0.8964
32.6749,0.0905,0.0337,-0.8970
32.7084,0.0918,0.0057,-0.8798
32.7419,0.0917,-0.0219,-0.8546
32.7754,0.0906,-0.0488,-0.8231
32.8088,0.0893,-0.0765,-0.7919
32.8423,0.0868,-0.1029,-0.7414
32.8758,0.0829,-0.1312,-0.7068
32.9093,0.0792,-0.1541,-0.6564
32.9428,0.0729,-0.1727,-0.6037
32.9762,0.0666,-0.1903,-0.5631
33.0097,0.0615,-0.2112,-0.5249
33.0432,0.0551,-0.2263,-0.4702
33.0767,0.0476,-0.2419,-0.4007
33.1101,0.0387,-0.2571,-0.3239
33.1436,0.0299,-0.2687,-0.2452
33.1771,0.0211,-0.2776,-0.1600
33.2106,0.0110,-0.2851,-0.0909
33.2441,0.0033,-0.2886,0.0085
33.2775,-0.0066,-0.2899,0.1175
33.3110,-0.0167,-0.2881,0.2308
33.3445,-0.0267,-0.2786,0.3267
33.3780,-0.0357,-0.2666,0.4375
33.4114,-0.0455,-0.2494,0.5350
33.4449,-0.0545,-0.2321,0.6267
33.4784,-0.0625,-0.2120,0.7027
33.5119,-0.0694,-0.1892,0.7674
33.5454,-0.0758,-0.1645,0.8203
33.5788,-0.0810,-0.1305,0.8502
33.6123,-0.0845,-0.1027,0.8760
33.6458,-0.0884,-0.0736,0.8792
33.6793,-0.0909,-0.0448,0.8846
33.7128,-0.0923,-0.0125,0.8695
33.7462,-0.0921,0.0156,0.8585
33.7797,-0.0922,0.0446,0.8285
33.8132,-0.0910,0.0692,0.7889
33.8467,-0.0885,0.0958,0.7426
33.8801,-0.0846,0.1213,0.7006
33.9136,-0.0807,0.1431,0.6796
33.9471,-0.0769,0.1688,0.6266
33.9806,-0.0708,0.1873,0.5782
34.0141,-0.0642,0.2071,0.5167
34.0475,-0.0568,0.2224,0.4699
34.0810,-0.0496,0.2398,0.4058
34.1145,-0.0415,0.2518,0.3538
34.1480,-0.0340,0.2636,0.2743
34.1815,-0.0242,0.2747,0.1918
34.2149,-0.0152,0.2849,0.1169
34.2484,-0.0064,0.2883,0.0187
34.2819,0.0038,0.2846,-0.0679
34.3154,0.0126,0.2846,-0.1728
34.3488,0.0227,0.2783,-0.2722
34.3823,0.0316,0.2727,-0.3860
34.4158,0.0417,0.2597,-0.4767
34.4493,0.0505,0.2462,-0.5781
34.4828,0.0594,0.2224,-0.6642
34.5162,0.0670,0.2007,-0.7334
34.5497,0.0733,0.1782,-0.7866
34.5832,0.0784,0.1470,-0.8372
34.6167,0.0835,0.1188,-0.8880
34.6502,0.0886,0.0874,-0.9039
34.6836,0.0910,0.0567,-0.9166
34.7171,0.0936,0.0250,-0.8947
34.7506,0.0936,-0.0022,-0.8825
34.7841,0.0937,-0.0338,-0.8391
34.8175,0.0912,-0.0606,-0.8173
34.8510,0.0899,-0.0876,-0.7797
34.8845,0.0874,-0.1146,-0.7240
34.9180,0.0823,-0.1397,-0.6901
34.9515,0.0785,-0.1618,-0.6483
34.9849,0.0735,-0.1802,-0.6007
35.0184,0.0672,-0.2001,-0.5559
35.0519,0.0608,-0.2158,-0.5071
35.0854,0.0532,-0.2357,-0.4388
35.1188,0.0444,-0.2478,-0.3875
35.1523,0.0369,-0.2651,-0.3109
35.1858,0.0281,-0.2750,-0.2374
35.2193,0.0192,-0.2825,-0.1593
35.2528,0.0104,-0.2920,-0.0739
35.2862,0.0004,-0.2944,0.0293
35.3197,-0.0097,-0.2918,0.1347
35.3532,-0.0197,-0.2893,0.2518
35.3867,-0.0297,-0.2798,0.3682
35.4202,-0.0396,-0.2677,0.4612
35.4536,-0.0478,-0.2547,0.5804
35.4871,-0.0575,-0.2328,0.6657
35.5206,-0.0651,-0.2126,0.7501
35.5541,-0.0724,-0.1859,0.8261
35.5875,-0.0787,-0.1566,0.8699
35.6210,-0.0838,-0.1247,0.8956
35.6545,-0.0876,-0.0952,0.9286
35.6880,-0.0913,-0.0605,0.9292
35.7215,-0.0927,-0.0321,0.9241
35.7549,-0.0938,-0.0012,0.8967
35.7884,-0.0939,0.0337,0.8590
35.8219,-0.0927,0.0589,0.8218
35.8554,-0.0914,0.0864,0.7696
35.8889,-0.0875,0.1119,0.7176
35.9223,-0.0837,0.1332,0.6680
35.9558,-0.0787,0.1547,0.6252
35.9893,-0.0742,0.1799,0.5666
36.0228,-0.0675,0.1950,0.5332
36.0562,-0.0623,0.2116,0.4688
36.0897,-0.0539,0.2256,0.4124
36.1232,-0.0464,0.2419,0.3688
36.1567,-0.0396,0.2533,0.3027
36.1902,-0.0307,0.2643,0.2431
36.2236,-0.0219,0.2726,0.1718
36.2571,-0.0132,0.2803,0.0903
36.2906,-0.0030,0.2846,0.0018
36.3241,0.0069,0.2840,-0.0711
36.3575,0.0146,0.2842,-0.1821
36.3910,0.0247,0.2739,-0.2770
36.4245,0.0348,0.2673,-0.3876
36.4580,0.0449,0.2557,-0.4707
36.4915,0.0525,0.2399,-0.5730
36.5249,0.0613,0.2215,-0.6484
36.5584,0.0676,0.1976,-0.7294
36.5919,0.0752,0.1731,-0.7866
36.6254,0.0803,0.1451,-0.8351
36.6589,0.0854,0.1169,-0.8719
36.6923,0.0892,0.0831,-0.8890
36.7258,0.0917,0.0564,-0.9166
36.7593,0.0943,0.0235,-0.9167
36.7928,0.0955,-0.0033,-0.8987
36.8262,0.0955,-0.0373,-0.8714
36.8597,0.0931,-0.0622,-0.8373
36.8932,0.0905,-0.0937,-0.8020
36.9267,0.0879,-0.1178,-0.7600
36.9602,0.0830,-0.1442,-0.7232
36.9936,0.0791,-0.1677,-0.6777
37.0271,0.0741,-0.1915,-0.6249
37.0606,0.0678,-0.2131,-0.5558
37.0941,0.0590,-0.2294,-0.5012
37.1276,0.0527,-0.2431,-0.4255
37.1610,0.0439,-0.2583,-0.3647
37.1945,0.0363,-0.2722,-0.2655
37.2280,0.0262,-0.2827,-0.1880
37.2615,0.0173,-0.2911,-0.0851
37.2949,0.0073,-0.2957,0.0117
37.3284,-0.0027,-0.2933,0.1144
37.3619,-0.0128,-0.2865,0.2195
37.3954,-0.0220,-0.2826,0.3197
37.4289,-0.0314,-0.2741,0.4259
37.4623,-0.0410,-0.2588,0.5332
37.4958,-0.0507,-0.2404,0.6194
37.5293,-0.0581,-0.2160,0.7053
37.5628,-0.0657,-0.1954,0.7664
37.5963,-0.0726,-0.1674,0.8156
37.6297,-0.0769,-0.1404,0.8506
37.6632,-0.0821,-0.1104,0.8850
37.6967,-0.0861,-0.0790,0.9111
37.7302,-0.0898,-0.0498,0.8876
37.7636,-0.0897,-0.0192,0.8730
37.7971,-0.0909,0.0107,0.8479
37.8306,-0.0897,0.0383,0.8143
37.8641,-0.0890,0.0682,0.7907
37.8976,-0.0871,0.0903,0.7394
37.9310,-0.0834,0.1167,0.6972
37.9645,-0.0796,0.1399,0.6439
37.9980,-0.0744,0.1617,0.5980
38.0315,-0.0694,0.1790,0.5602
38.0649,-0.0644,0.1927,0.5031
38.0984,-0.0567,0.2160,0.4492
38.1319,-0.0493,0.2289,0.3899
38.1654,-0.0416,0.2430,0.3375
38.1989,-0.0341,0.2557,0.2859
38.2323,-0.0265,0.2623,0.2033
38.2658,-0.0163,0.2704,0.1312
38.2993,-0.0088,0.2753,0.0444
38.3328,0.0014,0.2795,-0.0421
38.3663,0.0102,0.2790,-0.1429
38.3997,0.0202,0.2711,-0.2548
38.4332,0.0304,0.2650,-0.3323
38.4667,0.0380,0.2553,-0.4414
38.5002,0.0469,0.2441,-0.5337
38.5336,0.0558,0.2232,-0.6133
38.5671,0.0622,0.1989,-0.7033
38.6006,0.0697,0.1761,-0.7649
38.6341,0.0761,0.1487,-0.8180
38.6676,0.0811,0.1223,-0.8448
38.7010,0.0849,0.0926,-0.8636
38.7345,0.0875,0.0633,-0.8554
38.7680,0.0901,0.0344,-0.8756
38.8015,0.0914,0.0002,-0.8808
38.8350,0.0914,-0.0259,-0.8478
38.8684,0.0889,-0.0533,-0.8195
38.9019,0.0876,-0.0814,-0.7832
38.9354,0.0852,-0.1030,-0.7331
38.9689,0.0826,-0.1269,-0.6764
39.0023,0.0775,-0.1474,-0.6124
39.0358,0.0725,-0.1698,-0.5471
39.0693,0.0661,-0.1895,-0.4865
39.1028,0.0598,-0.2222,-0.4229
39.1363,0.0535,-0.2311,-0.3736
39.1697,0.0471,-0.2350,-0.3013
39.2032,0.0383,-0.2439,-0.2353
39.2367,0.0307,-0.2494,-0.1619
39.2702,0.0218,-0.2539,-0.0821
39.3036,0.0117,-0.2553,-0.0085
39.3371,0.0029,-0.2577,0.0776
39.3706,-0.0073,-0.2575,0.1514
39.4041,-0.0164,-0.2571,0.2244
39.4376,-0.0262,-0.2510,0.2041
39.4710,-0.0262,-0.2418,0.2766
39.5045,-0.0342,-0.2286,0.3716
39.5380,-0.0439,-0.2155,0.4476
39.5715,-0.0528,-0.1978,0.5206
39.6050,-0.0603,-0.1831,0.5903
39.6384,-0.0672,-0.1638,0.6650
39.6719,-0.0729,-0.1427,0.7162
39.7054,-0.0780,-0.1242,0.7583
39.7389,-0.0819,-0.1039,0.7841
39.7723,-0.0844,-0.0840,0.7996
39.8058,-0.0869,-0.0354,0.8176
39.8393,-0.0882,-0.0048,0.8175
39.8728,-0.0882,0.0202,0.8125
39.9063,-0.0882,0.0467,0.8052
39.9397,-0.0869,0.0742,0.7671
39.9732,-0.0830,0.0998,0.7392
40.0067,-0.0806,0.1199,0.6946
40.0402,-0.0767,0.1419,0.6367
40.0737,-0.0716,0.1622,0.5659
40.1071,-0.0653,0.1806,0.4847
40.1406,-0.0589,0.2004,0.4816
40.1741,-0.0540,0.2131,0.4338
40.2076,-0.0464,0.2300,0.3647
40.2410,-0.0378,0.2413,0.3062
40.2745,-0.0298,0.2497,0.2532
40.3080,-0.0222,0.2616,0.1890
40.3415,-0.0147,0.2649,0.1088
40.3750,-0.0045,0.2703,0.0185
40.4084,0.0043,0.2714,-0.0690
40.4419,0.0133,0.2720,-0.1726
40.4754,0.0235,0.2690,-0.2614
40.5089,0.0311,0.2554,-0.3721
40.5424,0.0413,0.2438,-0.4566
40.5758,0.0489,0.2333,-0.5502
40.6093,0.0565,0.2151,-0.6374
40.6428,0.0641,0.1905,-0.7097
40.6763,0.0705,0.1648,-0.7828
40.7097,0.0769,0.1358,-0.8198
40.7432,0.0808,0.1093,-0.8554
40.7767,0.0846,0.0778,-0.8654
40.8102,0.0871,0.0506,-0.8621
40.8437,0.0884,0.0193,-0.8681
40.8771,0.0898,-0.0069,-0.8495
40.9106,0.0896,-0.0374,-0.8030
40.9441,0.0872,-0.0642,-0.7644
40.9776,0.0846,-0.0913,-0.7294
41.0110,0.0820,-0.1132,-0.6887
41.0445,0.0770,-0.1325,-0.6610
41.0780,0.0745,-0.1569,-0.6142
41.1115,0.0682,-0.1756,-0.5824
41.1450,0.0631,-0.1951,-0.5290
41.1784,0.0567,-0.2128,-0.4802
41.2119,0.0491,-0.2264,-0.4157
41.2454,0.0415,-0.2400,-0.3638
41.2789,0.0339,-0.2559,-0.2949
41.3124,0.0250,-0.2669,-0.2309
41.3458,0.0173,-0.2759,-0.1404
41.3793,0.0073,-0.2834,-0.0322
41.4128,-0.0029,-0.2828,0.0537
41.4463,-0.0117,-0.2824,0.1646
41.4797,-0.0216,-0.2743,0.2637
41.5132,-0.0307,-0.2658,0.3683
41.5467,-0.0400,-0.2544,0.4761
41.5802,-0.0491,-0.2401,0.5822
41.6137,-0.0573,-0.2191,0.6626
41.6471,-0.0643,-0.1975,0.7339
41.6806,-0.0712,-0.1688,0.7948
41.7141,-0.0762,-0.1420,0.8331
41.7476,-0.0814,-0.1169,0.8635
41.7811,-0.0845,-0.0841,0.8816
41.8145,-0.0877,-0.0561,0.8906
41.8480,-0.0902,-0.0237,0.8788
41.8815,-0.0908,0.0064,0.8563
41.9150,-0.0908,0.0358,0.8137
41.9484,-0.0889,0.0606,0.7755
41.9819,-0.0869,0.0866,0.7304
42.0154,-0.0838,0.1119,0.6966
42.0489,-0.0802,0.1333,0.6513
42.0824,-0.0761,0.1544,0.5840
42.1158,-0.0698,0.1761,0.5451
42.1493,-0.0645,0.1915,0.4842
42.1828,-0.0572,0.2069,0.4462
42.2163,-0.0507,0.2217,0.4050
42.2497,-0.0435,0.2334,0.3625
42.2832,-0.0367,0.2474,0.2961
42.3167,-0.0279,0.2585,0.2292
42.3502,-0.0191,0.2665,0.1681
42.3837,-0.0114,0.2701,0.0850
42.4171,-0.0013,0.2719,-0.0056
42.4506,0.0076,0.2772,-0.0935
42.4841,0.0165,0.2739,-0.1928
42.5176,0.0267,0.2730,-0.2933
42.5511,0.0356,0.2629,-0.3929
42.5845,0.0445,0.2478,-0.4996
42.6180,0.0534,0.2277,-0.5832
42.6515,0.0610,0.2089,-0.6640
42.6850,0.0674,0.1873,-0.7417
42.7184,0.0738,0.1578,-0.8137
42.7519,0.0802,0.1301,-0.8610
42.7854,0.0852,0.1026,-0.8855
42.8189,0.0879,0.0735,-0.9061
42.8524,0.0903,0.0427,-0.8829
42.8858,0.0903,0.0118,-0.8704
42.9193,0.0904,-0.0188,-0.8503
42.9528,0.0903,-0.0456,-0.8287
42.9863,0.0891,-0.0757,-0.7864
43.0198,0.0865,-0.1030,-0.7431
43.0532,0.0827,-0.1260,-0.7109
43.0867,0.0790,-0.1458,-0.6716
43.1202,0.0752,-0.1690,-0.6141
43.1537,0.0688,-0.1873,-0.5501
43.1871,0.0612,-0.2030,-0.4957
43.2206,0.0548,-0.2245,-0.4402
43.2541,0.0473,-0.2392,-0.3833
43.2876,0.0396,-0.2524,-0.3018
43.3211,0.0308,-0.2628,-0.2347
43.3545,0.0232,-0.2734,-0.1611
43.3880,0.0142,-0.2792,-0.0716
43.4215,0.0041,-0.2804,0.0344
43.4550,-0.0060,-0.2762,0.1177
43.4884,-0.0136,-0.2734,0.2194
43.5219,-0.0237,-0.2700,0.3305
